experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,securing_turn,securing_phase,p1_piece_count_at_turn_start,p2_piece_count_at_turn_start,previous_unresolved_pattern,securable_at_turn_start,placements_needed_to_secure,legal_max_additional_placements_this_turn,p1_piece_count_immediately_before_securing,p2_piece_count_immediately_before_securing,first_controlled_turn,opponent_placements_after_first_control_before_securing,contested_after_becoming_relevant,adjacent_objectives,adjacent_objective_states_at_securing,adjacent_live_objectives_at_securing,adjacent_future_placeable_objectives_at_securing,adjacent_future_placement_capacity_at_securing,adjacent_empty_objectives_at_securing,adjacent_secured_objectives_at_securing,future_turns_used_as_supply,future_objective_placements_supported,future_objectives_supported
uct-30000-self-play,30000,52,2,loser,S12,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O01:0:0:0;O02:0:0:0;O11:1:2:0;O12:0:0:0,4,4,12,3,0,7,7,O02;O02;O12;O12;O01;O01;O01
uct-30000-self-play,30000,52,1,winner,S31,interior,9,midgame,1,2,1-2,true,2,2,3,2,9,0,false,4,O20:0:0:0;O21:2:0:1;O30:0:0:0;O31:0:0:0,4,4,12,3,0,5,5,O21;O21;O30;O31;O20
uct-30000-self-play,30000,52,1,winner,S32,interior,13,midgame,2,2,2-2,true,1,1,3,2,7,2,true,4,O21:0:1:1;O22:0:0:0;O31:0:0:0;O32:0:0:0,4,4,11,3,0,5,5,O21;O31;O31;O22;O22
uct-30000-self-play,30000,53,2,loser,S11,interior,12,midgame,2,1,2-1,true,2,2,2,3,12,0,false,4,O00:0:0:0;O01:0:0:0;O10:1:2:0;O11:0:0:0,4,4,12,3,0,4,4,O11;O01;O01;O00
uct-30000-self-play,30000,53,2,loser,S21,interior,8,early,2,1,2-1,true,2,2,2,3,8,0,false,4,O10:1:2:0;O11:0:0:0;O20:1:2:0;O21:0:0:0,4,4,12,2,0,3,3,O21;O21;O11
uct-30000-self-play,30000,53,2,loser,S22,interior,12,midgame,2,2,2-2,true,1,1,2,3,4,1,true,4,O11:0:0:0;O12:4:0:3;O21:2:0:2;O22:2:0:2,3,3,5,1,1,2,2,O22;O11
uct-30000-self-play,30000,54,2,winner,S11,interior,4,early,2,1,2-1,true,2,2,2,3,4,0,false,4,O00:0:0:0;O01:0:0:0;O10:0:0:0;O11:1:1:0,4,4,12,3,0,8,8,O10;O10;O00;O00;O00;O01;O01;O01
uct-30000-self-play,30000,54,2,winner,S31,interior,10,midgame,2,2,2-2,true,1,1,2,3,6,2,true,4,O20:2:0:2;O21:0:0:0;O30:0:0:0;O31:0:0:0,4,4,10,3,0,6,6,O21;O31;O31;O30;O30;O30
uct-30000-self-play,30000,55,2,winner,S12,interior,24,late,2,2,2-2,true,1,1,2,3,24,0,false,4,O01:1:1:0;O02:0:0:0;O11:3:3:0;O12:3:3:0,2,2,6,1,2,0,0,
uct-30000-self-play,30000,55,1,loser,S22,interior,9,midgame,2,2,2-2,true,1,1,3,2,1,2,true,4,O11:0:0:0;O12:0:0:0;O21:1:2:0;O22:0:1:1,4,4,9,2,0,3,3,O21;O11;O11
uct-30000-self-play,30000,55,2,winner,S32,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O21:1:1:0;O22:0:0:0;O31:0:0:0;O32:1:1:0,4,4,12,2,0,4,4,O22;O22;O32;O31
uct-30000-self-play,30000,55,2,winner,S33,interior,4,early,2,1,2-1,true,2,2,2,3,4,0,false,4,O22:0:0:0;O23:0:0:0;O32:1:1:0;O33:0:0:0,4,4,12,3,0,8,8,O32;O32;O22;O23;O23;O23;O33;O33
uct-30000-self-play,30000,56,1,draw,S12,interior,19,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O01:0:0:0;O02:1:2:0;O11:3:3:0;O12:3:3:0,2,2,4,1,2,2,2,O02;O01
uct-30000-self-play,30000,56,2,draw,S13,interior,18,late,2,1,2-1,true,2,2,2,3,18,0,false,4,O02:1:2:0;O03:0:0:0;O12:3:3:0;O13:2:0:2,3,3,7,1,1,2,2,O13;O03
uct-30000-self-play,30000,56,1,draw,S21,interior,21,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O10:0:0:0;O11:3:3:0;O20:1:2:0;O21:3:3:0,2,2,4,1,2,1,1,O20
uct-30000-self-play,30000,56,1,draw,S22,interior,7,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O11:0:0:0;O12:1:2:0;O21:0:0:0;O22:2:0:1,4,4,10,2,0,4,4,O11;O11;O21;O21
uct-30000-self-play,30000,56,2,draw,S32,interior,12,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O21:0:0:0;O22:4:0:3;O31:0:0:0;O32:0:0:0,3,3,9,3,1,5,5,O32;O32;O31;O31;O31
uct-30000-self-play,30000,56,2,draw,S33,interior,10,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O22:2:0:1;O23:0:0:0;O32:0:0:0;O33:0:0:0,4,4,11,3,0,4,4,O23;O32;O23;O33
uct-30000-self-play,30000,57,1,loser,S21,interior,7,early,1,2,1-2,true,2,2,3,2,7,0,false,4,O10:0:0:0;O11:0:0:0;O20:0:0:0;O21:1:1:0,4,4,11,3,0,6,6,O21;O20;O20;O10;O10;O10
uct-30000-self-play,30000,57,2,winner,S22,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O11:0:0:0;O12:0:0:0;O21:1:1:0;O22:0:0:0,4,4,12,3,0,8,8,O21;O21;O22;O12;O12;O11;O11;O11
uct-30000-self-play,30000,57,2,winner,S23,interior,20,late,2,2,2-2,true,1,1,2,3,12,1,true,4,O12:4:0:3;O13:0:0:0;O22:4:0:3;O23:2:0:2,2,2,4,1,2,2,2,O23;O13
uct-30000-self-play,30000,57,1,loser,S31,interior,21,late,2,2,2-2,true,1,1,3,2,9,1,true,4,O20:3:3:0;O21:4:2:3;O30:0:0:0;O31:1:2:0,2,2,4,1,2,1,1,O31
uct-30000-self-play,30000,57,2,winner,S32,interior,8,early,2,1,2-1,true,2,2,2,3,8,0,false,4,O21:1:1:0;O22:0:0:0;O31:0:0:0;O32:0:0:0,4,4,12,3,0,3,3,O21;O22;O22
uct-30000-self-play,30000,57,1,loser,S33,interior,11,midgame,2,2,2-2,true,1,1,3,2,1,2,true,4,O22:0:0:0;O23:0:0:0;O32:0:0:0;O33:0:0:0,4,4,12,4,0,4,4,O32;O33;O33;O33
uct-30000-self-play,30000,58,2,loser,S11,interior,18,late,2,2,2-2,true,1,1,2,3,2,2,true,4,O00:0:0:0;O01:2:0:2;O10:1:2:0;O11:4:0:3,3,3,7,1,1,3,3,O01;O00;O00
uct-30000-self-play,30000,58,1,winner,S12,interior,9,midgame,1,2,1-2,true,2,2,3,2,9,0,false,4,O01:0:0:0;O02:0:0:0;O11:2:0:1;O12:2:0:1,4,4,12,2,0,3,3,O02;O02;O02
uct-30000-self-play,30000,58,1,winner,S21,interior,5,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O10:0:0:0;O11:0:0:0;O20:0:0:0;O21:1:2:0,4,4,10,3,0,5,5,O20;O20;O10;O10;O10
uct-30000-self-play,30000,58,2,loser,S22,interior,10,midgame,2,2,2-2,true,1,1,2,3,4,2,true,4,O11:2:0:1;O12:2:0:1;O21:3:3:0;O22:0:0:0,3,3,7,1,1,4,4,O12;O12;O22;O22
uct-30000-self-play,30000,58,2,loser,S23,interior,20,late,2,2,2-2,true,1,1,2,3,10,2,true,4,O12:4:0:3;O13:0:0:0;O22:4:0:3;O23:0:0:0,2,2,6,2,2,1,1,O13
uct-30000-self-play,30000,58,1,winner,S31,interior,21,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O20:3:3:0;O21:3:3:0;O30:1:2:0;O31:0:0:0,2,2,4,1,2,1,1,O30
uct-30000-self-play,30000,58,1,winner,S33,interior,21,late,1,2,1-2,true,2,2,3,2,21,0,false,4,O22:4:0:3;O23:0:0:0;O32:0:0:0;O33:0:0:0,3,3,9,3,1,0,0,
uct-30000-self-play,30000,59,1,winner,S13,interior,7,early,1,2,1-2,true,2,2,3,2,7,0,false,4,O02:0:0:0;O03:0:0:0;O12:0:0:0;O13:0:0:0,4,4,12,4,0,6,6,O12;O12;O13;O03;O03;O03
uct-30000-self-play,30000,59,2,loser,S31,interior,20,late,2,2,2-2,true,1,1,2,3,8,2,true,4,O20:0:0:0;O21:4:0:3;O30:0:0:0;O31:0:0:0,3,3,9,3,1,1,1,O30
uct-30000-self-play,30000,59,1,winner,S33,interior,15,midgame,2,2,2-2,true,1,1,3,2,1,2,true,4,O22:3:3:0;O23:0:0:0;O32:1:2:0;O33:0:0:0,3,3,7,2,1,4,4,O32;O33;O33;O33
uct-30000-self-play,30000,60,2,winner,S22,interior,8,early,2,1,2-1,true,2,2,2,3,8,0,false,4,O11:0:0:0;O12:0:0:0;O21:0:0:0;O22:1:2:0,4,4,12,3,0,4,4,O11;O11;O11;O21
uct-30000-self-play,30000,60,1,loser,S23,interior,13,midgame,2,2,2-2,true,1,1,3,2,1,2,true,4,O12:0:0:0;O13:1:2:0;O22:3:3:0;O23:0:0:0,3,3,7,2,1,2,2,O13;O12
uct-30000-self-play,30000,60,2,winner,S33,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O22:1:2:0;O23:0:0:0;O32:2:0:1;O33:0:0:0,4,4,11,2,0,8,8,O32;O32;O23;O23;O23;O33;O33;O33
uct-30000-self-play,30000,61,1,winner,S11,interior,17,late,2,2,2-2,true,1,1,3,2,15,1,true,4,O00:0:0:0;O01:0:0:0;O10:0:0:0;O11:1:2:0,4,4,10,3,0,1,1,O11
uct-30000-self-play,30000,61,2,loser,S12,interior,24,late,2,2,2-2,true,1,1,2,3,24,0,false,4,O01:0:0:0;O02:3:3:0;O11:3:3:0;O12:4:1:3,1,1,3,1,3,0,0,
uct-30000-self-play,30000,61,2,loser,S22,interior,8,early,2,1,2-1,true,2,2,2,3,6,2,true,4,O11:0:0:0;O12:1:1:0;O21:0:0:0;O22:0:0:0,4,4,12,3,0,3,3,O12;O22;O21
uct-30000-self-play,30000,61,2,loser,S23,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O12:1:1:0;O13:0:0:0;O22:0:0:0;O23:0:0:0,4,4,12,3,0,7,7,O12;O12;O22;O22;O23;O23;O23
uct-30000-self-play,30000,61,1,winner,S33,interior,5,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O22:0:0:0;O23:0:0:0;O32:0:0:0;O33:0:0:0,4,4,12,4,0,6,6,O33;O33;O33;O32;O32;O32
uct-30000-self-play,30000,62,2,loser,S21,interior,24,late,1,2,1-2,true,1,1,1,3,10,1,true,4,O10:4:0:3;O11:3:3:0;O20:4:0:3;O21:4:0:3,0,0,0,0,4,0,0,
uct-30000-self-play,30000,62,2,loser,S31,interior,12,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O20:0:0:0;O21:0:0:0;O30:0:0:0;O31:2:0:2,4,4,10,3,0,5,5,O20;O20;O30;O30;O30
uct-30000-self-play,30000,62,2,loser,S32,interior,10,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O21:0:0:0;O22:3:3:0;O31:2:0:1;O32:2:0:2,3,3,6,1,1,4,4,O32;O21;O31;O21
uct-30000-self-play,30000,62,1,winner,S33,interior,5,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O22:1:2:0;O23:0:0:0;O32:0:0:0;O33:0:0:0,4,4,10,3,0,6,6,O33;O33;O33;O23;O23;O23
uct-30000-self-play,30000,63,1,winner,S11,interior,17,late,2,2,2-2,true,1,1,3,2,13,2,true,4,O00:0:0:0;O01:0:0:0;O10:1:2:0;O11:4:0:3,3,3,7,2,1,2,2,O10;O00
uct-30000-self-play,30000,63,2,loser,S31,interior,8,early,2,2,2-2,true,1,1,2,3,2,2,true,4,O20:0:0:0;O21:1:2:0;O30:0:0:0;O31:2:0:1,4,4,11,2,0,5,5,O31;O31;O20;O20;O30
uct-30000-self-play,30000,63,1,winner,S33,interior,17,late,2,2,2-2,true,1,1,3,2,13,2,true,4,O22:3:3:0;O23:1:2:0;O32:1:2:0;O33:0:0:0,3,3,5,1,1,3,3,O23;O33;O33
uct-30000-self-play,30000,64,1,loser,S11,interior,21,late,2,2,2-2,true,1,1,3,2,21,0,false,4,O00:0:0:0;O01:0:0:0;O10:0:0:0;O11:2:0:2,4,4,12,3,0,0,0,
uct-30000-self-play,30000,64,2,winner,S22,interior,20,late,2,2,2-2,true,1,1,2,3,2,2,true,4,O11:2:0:2;O12:4:0:3;O21:4:0:3;O22:3:3:0,1,1,1,0,3,1,1,O11
uct-30000-self-play,30000,64,2,winner,S31,interior,12,midgame,2,2,2-2,true,1,1,2,3,8,1,true,4,O20:0:0:0;O21:2:0:2;O30:1:1:0;O31:1:1:0,4,4,10,1,0,5,5,O30;O30;O30;O20;O20
uct-30000-self-play,30000,64,1,loser,S32,interior,3,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O21:0:0:0;O22:0:0:0;O31:0:0:0;O32:0:0:0,4,4,12,4,0,6,6,O32;O22;O22;O31;O31;O31
uct-30000-self-play,30000,65,2,winner,S22,interior,18,late,2,2,2-2,true,1,1,2,3,18,0,false,4,O11:1:1:0;O12:0:0:0;O21:3:3:0;O22:2:0:1,3,3,8,1,1,3,3,O12;O12;O12
uct-30000-self-play,30000,65,2,winner,S31,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O20:0:0:0;O21:1:2:0;O30:0:0:0;O31:0:0:0,4,4,12,3,0,7,7,O20;O20;O20;O31;O30;O30;O30
uct-30000-self-play,30000,65,2,winner,S32,interior,10,midgame,2,1,2-1,true,2,2,2,3,10,0,false,4,O21:3:3:0;O22:0:0:0;O31:0:0:0;O32:1:1:0,3,3,9,2,1,5,5,O31;O31;O22;O22;O22
uct-30000-self-play,30000,65,1,loser,S33,interior,17,late,2,2,2-2,true,1,1,3,2,11,2,true,4,O22:2:0:1;O23:0:0:0;O32:1:2:0;O33:0:0:0,4,4,10,2,0,2,2,O32;O23
uct-30000-self-play,30000,66,2,winner,S11,interior,16,midgame,2,2,2-2,true,1,1,2,3,16,0,false,4,O00:0:0:0;O01:2:0:1;O10:0:0:0;O11:3:3:0,3,3,8,2,1,2,2,O10;O00
uct-30000-self-play,30000,66,2,winner,S12,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O01:0:0:0;O02:0:0:0;O11:1:2:0;O12:0:0:0,4,4,12,3,0,7,7,O12;O12;O12;O01;O01;O01;O02
uct-30000-self-play,30000,66,1,loser,S22,interior,23,late,2,1,2-1,true,1,1,3,1,1,1,true,4,O11:3:3:0;O12:4:0:3;O21:3:3:0;O22:4:0:3,0,0,0,0,4,0,0,
uct-30000-self-play,30000,66,2,winner,S23,interior,10,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O12:2:0:1;O13:0:0:0;O22:0:0:0;O23:2:0:1,4,4,10,2,0,5,5,O23;O22;O22;O23;O13
uct-30000-self-play,30000,66,1,loser,S30,edge,23,late,2,2,2-2,true,1,1,3,2,19,2,true,2,O20:0:0:0;O30:1:2:0,2,2,4,1,0,0,0,
uct-30000-self-play,30000,67,2,loser,S12,interior,24,late,2,2,2-2,true,1,1,2,3,24,0,false,4,O01:3:3:0;O02:3:3:0;O11:1:1:0;O12:3:3:0,1,1,3,0,3,0,0,
uct-30000-self-play,30000,67,1,winner,S13,interior,7,early,2,2,2-2,true,1,1,3,2,1,2,true,4,O02:0:0:0;O03:1:1:0;O12:1:1:0;O13:0:0:0,4,4,10,2,0,3,3,O03;O03;O13
uct-30000-self-play,30000,67,1,winner,S23,interior,19,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O12:3:3:0;O13:3:3:0;O22:1:2:0;O23:0:0:0,2,2,4,1,2,1,1,O22
uct-30000-self-play,30000,67,2,loser,S33,interior,16,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O22:1:1:0;O23:0:0:0;O32:2:0:1;O33:0:0:0,4,4,11,2,0,2,2,O22;O23
uct-30000-self-play,30000,68,2,loser,S11,interior,8,early,2,1,2-1,true,2,2,2,3,8,0,false,4,O00:0:0:0;O01:0:0:0;O10:1:2:0;O11:0:0:0,4,4,12,3,0,7,7,O11;O11;O01;O01;O01;O00;O00
uct-30000-self-play,30000,68,1,winner,S21,interior,9,midgame,1,2,1-2,true,2,2,3,2,1,2,true,4,O10:1:2:0;O11:0:0:0;O20:0:0:0;O21:0:0:0,4,4,10,3,0,5,5,O10;O21;O21;O20;O20
uct-30000-self-play,30000,68,2,loser,S22,interior,20,late,2,2,2-2,true,1,1,2,3,4,2,true,4,O11:4:0:3;O12:4:0:3;O21:3:3:0;O22:2:0:2,1,1,1,0,3,1,1,O22
uct-30000-self-play,30000,68,1,winner,S32,interior,13,midgame,2,2,2-2,true,1,1,3,2,3,2,true,4,O21:1:1:0;O22:0:0:0;O31:3:3:0;O32:0:0:0,3,3,8,2,1,3,3,O32;O32;O32
uct-30000-self-play,30000,68,2,loser,S33,interior,20,late,2,2,2-2,true,1,1,2,3,14,2,true,4,O22:2:0:2;O23:0:0:0;O32:1:1:0;O33:0:0:0,4,4,10,2,0,0,0,
uct-30000-self-play,30000,69,2,winner,S12,interior,12,midgame,2,2,2-2,true,1,1,2,3,12,0,false,4,O01:0:0:0;O02:0:0:0;O11:0:0:0;O12:0:0:0,4,4,12,4,0,6,6,O12;O02;O02;O11;O11;O11
uct-30000-self-play,30000,69,1,loser,S22,interior,7,early,2,2,2-2,true,1,1,3,2,1,2,true,4,O11:0:0:0;O12:0:0:0;O21:0:0:0;O22:1:1:0,4,4,11,3,0,6,6,O22;O21;O12;O12;O11;O11
uct-30000-self-play,30000,69,2,winner,S23,interior,8,early,2,1,2-1,true,2,2,2,3,2,2,true,4,O12:0:0:0;O13:0:0:0;O22:1:1:0;O23:0:0:0,4,4,12,3,0,7,7,O23;O23;O12;O23;O13;O13;O13
uct-30000-self-play,30000,69,2,winner,S33,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O22:1:1:0;O23:0:0:0;O32:0:0:0;O33:0:0:0,4,4,12,3,0,6,6,O33;O33;O33;O32;O32;O32
uct-30000-self-play,30000,70,2,loser,S12,interior,6,early,2,2,2-2,true,1,1,2,3,2,2,true,4,O01:0:0:0;O02:2:0:1;O11:0:0:0;O12:0:0:0,4,4,11,3,0,7,7,O02;O02;O11;O12;O11;O01;O01
uct-30000-self-play,30000,70,1,winner,S13,interior,7,early,1,2,1-2,true,2,2,3,2,7,0,false,4,O02:2:0:1;O03:0:0:0;O12:0:0:0;O13:0:0:0,4,4,12,3,0,6,6,O13;O13;O13;O03;O03;O03
uct-30000-self-play,30000,70,2,loser,S23,interior,16,midgame,2,2,2-2,true,1,1,2,3,6,2,true,4,O12:4:0:3;O13:3:3:0;O22:2:0:2;O23:1:2:0,2,2,4,0,2,1,1,O22
uct-30000-self-play,30000,70,1,winner,S33,interior,19,late,2,2,2-2,true,1,1,3,2,11,2,true,4,O22:4:0:3;O23:1:2:0;O32:3:3:0;O33:0:0:0,2,2,4,1,2,1,1,O23
uct-30000-self-play,30000,71,1,winner,S11,interior,5,early,1,2,1-2,true,2,2,3,2,5,0,false,4,O00:0:0:0;O01:0:0:0;O10:0:0:0;O11:0:0:0,4,4,12,4,0,9,9,O11;O10;O10;O01;O01;O01;O00;O00;O00
uct-30000-self-play,30000,71,2,loser,S23,interior,10,midgame,2,2,2-2,true,1,1,2,3,6,1,true,4,O12:0:0:0;O13:0:0:0;O22:2:0:2;O23:1:1:0,4,4,10,2,0,6,6,O23;O13;O13;O13;O12;O12
uct-30000-self-play,30000,71,2,loser,S33,interior,8,early,2,2,2-2,true,1,1,2,3,6,1,true,4,O22:0:0:0;O23:1:1:0;O32:0:0:0;O33:0:0:0,4,4,12,3,0,6,6,O23;O32;O23;O33;O33;O33
uct-30000-self-play,30000,72,2,loser,S13,interior,18,late,2,2,2-2,true,1,1,2,3,2,2,true,4,O02:1:1:0;O03:2:0:2;O12:4:0:3;O13:0:0:0,3,3,7,1,1,2,2,O03;O13
uct-30000-self-play,30000,72,2,loser,S22,interior,6,early,2,2,2-2,true,1,1,2,3,4,1,true,4,O11:1:2:0;O12:2:0:1;O21:0:0:0;O22:2:0:1,4,4,10,1,0,3,3,O22;O21;O21
uct-30000-self-play,30000,72,1,winner,S31,interior,11,midgame,1,2,1-2,true,2,2,3,2,11,0,false,4,O20:0:0:0;O21:2:0:1;O30:0:0:0;O31:0:0:0,4,4,12,3,0,5,5,O20;O20;O30;O30;O30
uct-30000-self-play,30000,73,2,winner,S11,interior,8,early,2,2,2-2,true,1,1,2,3,4,2,true,4,O00:0:0:0;O01:2:0:1;O10:0:0:0;O11:0:0:0,4,4,11,3,0,8,8,O01;O01;O10;O10;O10;O00;O00;O00
uct-30000-self-play,30000,73,1,loser,S12,interior,7,early,1,2,1-2,true,2,2,3,2,7,0,false,4,O01:2:0:1;O02:0:0:0;O11:0:0:0;O12:0:0:0,4,4,12,3,0,4,4,O12;O12;O11;O11
uct-30000-self-play,30000,73,2,winner,S13,interior,16,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O02:2:0:1;O03:4:0:3;O12:3:3:0;O13:0:0:0,2,2,5,1,2,3,3,O13;O13;O13
uct-30000-self-play,30000,74,2,loser,S11,interior,8,early,2,2,2-2,true,1,1,2,3,2,2,true,4,O00:2:0:1;O01:0:0:0;O10:0:0:0;O11:0:0:0,4,4,11,3,0,6,6,O00;O00;O10;O10;O10;O01
uct-30000-self-play,30000,74,1,winner,S13,interior,15,midgame,2,2,2-2,true,1,1,3,2,1,2,true,4,O02:0:0:0;O03:1:2:0;O12:3:3:0;O13:0:0:0,3,3,7,2,1,2,2,O03;O02
uct-30000-self-play,30000,74,2,loser,S33,interior,8,early,2,2,2-2,true,1,1,2,3,2,2,true,4,O22:0:0:0;O23:0:0:0;O32:2:0:1;O33:0:0:0,4,4,11,3,0,4,4,O33;O33;O23;O23
uct-30000-self-play,30000,75,2,loser,S12,interior,10,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O01:0:0:0;O02:2:0:2;O11:0:0:0;O12:0:0:0,4,4,10,3,0,5,5,O02;O11;O01;O01;O01
uct-30000-self-play,30000,75,1,winner,S13,interior,7,early,1,2,1-2,true,2,2,3,2,7,0,false,4,O02:2:0:2;O03:0:0:0;O12:0:0:0;O13:0:0:0,4,4,12,3,0,4,4,O13;O13;O13;O03
uct-30000-self-play,30000,75,2,loser,S23,interior,22,late,2,2,2-2,true,1,1,2,3,8,2,true,4,O12:4:0:3;O13:3:3:0;O22:3:3:0;O23:2:0:2,1,1,1,0,3,0,0,
uct-30000-self-play,30000,75,2,loser,S24,edge,24,late,0,2,0-2,true,1,1,0,3,22,0,false,2,O13:3:3:0;O23:2:0:2,1,1,1,0,1,0,0,
uct-30000-self-play,30000,75,1,winner,S32,interior,7,early,2,2,2-2,true,1,1,3,2,1,2,true,4,O21:1:2:0;O22:0:0:0;O31:0:0:0;O32:0:0:0,4,4,10,3,0,8,8,O21;O22;O22;O32;O32;O31;O31;O31
uct-30000-self-play,30000,75,1,winner,S33,interior,21,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O22:3:3:0;O23:2:0:2;O32:3:3:0;O33:1:2:0,2,2,4,0,2,0,0,
uct-30000-self-play,30000,76,2,winner,S13,interior,6,early,2,2,2-2,true,1,1,2,3,4,1,true,4,O02:0:0:0;O03:0:0:0;O12:0:0:0;O13:0:0:0,4,4,12,4,0,9,9,O12;O13;O12;O02;O02;O02;O03;O03;O03
uct-30000-self-play,30000,76,2,winner,S22,interior,22,late,2,2,2-2,true,1,1,2,3,14,2,true,4,O11:2:0:2;O12:4:0:3;O21:3:3:0;O22:4:0:3,1,1,1,0,3,1,1,O11
uct-30000-self-play,30000,76,2,winner,S23,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O12:0:0:0;O13:0:0:0;O22:0:0:0;O23:1:1:0,4,4,12,3,0,6,6,O12;O13;O13;O22;O22;O22
uct-30000-self-play,30000,76,1,loser,S32,interior,13,midgame,2,2,2-2,true,1,1,3,2,7,2,true,4,O21:0:0:0;O22:0:0:0;O31:0:0:0;O32:1:2:0,4,4,10,3,0,3,3,O31;O21;O21
uct-30000-self-play,30000,76,1,loser,S33,interior,9,midgame,2,2,2-2,true,1,1,3,2,3,2,true,4,O22:0:0:0;O23:1:2:0;O32:0:0:0;O33:0:0:0,4,4,10,3,0,2,2,O32;O32
uct-30000-self-play,30000,77,2,winner,S03,edge,16,midgame,2,2,2-2,true,1,1,2,3,12,2,true,2,O02:2:0:2;O03:3:3:0,1,1,1,0,1,1,1,O02
uct-30000-self-play,30000,77,1,loser,S11,interior,7,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O00:1:2:0;O01:0:0:0;O10:2:0:1;O11:0:0:0,4,4,10,2,0,2,2,O00;O01
uct-30000-self-play,30000,77,1,loser,S12,interior,5,early,1,2,1-2,true,2,2,3,2,1,2,true,4,O01:0:0:0;O02:2:0:1;O11:0:0:0;O12:0:0:0,4,4,12,3,0,3,3,O01;O01;O12
uct-30000-self-play,30000,77,1,loser,S13,interior,11,midgame,1,2,1-2,true,2,2,3,2,1,2,true,4,O02:2:0:2;O03:1:1:0;O12:2:0:1;O13:0:0:0,4,4,11,1,0,5,5,O03;O03;O13;O13;O13
uct-30000-self-play,30000,77,2,winner,S21,interior,10,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O10:2:0:2;O11:0:0:0;O20:0:0:0;O21:0:0:0,4,4,10,3,0,6,6,O10;O11;O11;O11;O21;O20
uct-30000-self-play,30000,77,2,winner,S22,interior,16,midgame,2,2,2-2,true,1,1,2,3,8,2,true,4,O11:2:0:1;O12:2:0:2;O21:0:0:0;O22:0:0:0,4,4,9,2,0,3,3,O12;O22;O22
uct-30000-self-play,30000,78,2,loser,S11,interior,4,early,2,1,2-1,true,2,2,2,3,4,0,false,4,O00:0:0:0;O01:0:0:0;O10:0:0:0;O11:1:1:0,4,4,12,3,0,7,7,O01;O10;O10;O10;O01;O00;O00
uct-30000-self-play,30000,78,2,loser,S12,interior,6,early,2,1,2-1,true,2,2,2,3,6,0,false,4,O01:0:0:0;O02:0:0:0;O11:1:1:0;O12:0:0:0,4,4,12,3,0,6,6,O01;O12;O12;O02;O02;O02
uct-30000-self-play,30000,78,1,winner,S13,interior,17,late,2,2,2-2,true,1,1,3,2,11,1,true,4,O02:0:2:2;O03:0:0:0;O12:4:0:3;O13:0:0:0,3,3,7,2,1,3,3,O13;O13;O13
uct-30000-self-play,30000,78,1,winner,S22,interior,7,early,2,2,2-2,true,1,1,3,2,1,2,true,4,O11:1:1:0;O12:0:0:0;O21:0:0:0;O22:0:0:0,4,4,11,3,0,4,4,O11;O21;O22;O22
uct-30000-self-play,30000,78,1,winner,S31,interior,21,late,2,2,2-2,true,1,1,3,2,7,2,true,4,O20:0:0:0;O21:3:3:0;O30:0:0:0;O31:1:2:0,3,3,7,2,1,1,1,O31
uct-30000-self-play,30000,79,2,draw,S12,interior,12,midgame,2,2,2-2,true,1,1,2,3,2,2,true,4,O01:0:0:0;O02:2:0:2;O11:0:0:0;O12:3:3:0,3,3,7,2,1,4,4,O02;O01;O01;O01
uct-30000-self-play,30000,79,1,draw,S13,interior,9,midgame,1,2,1-2,true,2,2,3,2,3,2,true,4,O02:2:0:2;O03:0:0:0;O12:1:2:0;O13:0:0:0,4,4,10,2,0,6,6,O12;O03;O03;O03;O13;O13
uct-30000-self-play,30000,79,1,draw,S21,interior,19,late,2,2,2-2,true,1,1,3,2,1,2,true,4,O10:3:3:0;O11:4:0:3;O20:1:2:0;O21:4:0:3,1,1,1,0,3,1,1,O20
